id,date,text,source
3361,08.06.2025,"Нерекомендую никому обслуживаться вГазпромбанке, полная некомпетентность сотрудников итупые допотопные правила. 04.06.22 Обратился вотделение наКрасной Пресне 21, сразу обозначил что нужен накопительный счет, сумму иточто понять буду черезСБП. Операционист выдала карту исвоими руками вприложении намоем телефоне открыла накопительный счет, при этом 2 раза введя свой номер вфункции «поблагодарить сотрудника» (ядоэтого стакой наглостью только впунктах выдачи сталкивался). Далее вечером оказалось что СБП накарте неработает (колл центр естественно рассказывал про параллельные миры, кэш ипроблемы вдругих банках, ноэто явно ихтормоза, через сутки всё заработало) идаже еслибы работало, впервые сутки есть ограничения наперевод между своими счетами, пополнение через банкомат— 200т. Р. Вдень. Получается кроме как через кассу вдень получения карты накопительный счет накрупную сумму непополнить никак, имне обэтом даже ненамекнули, операционист своими руками испортила мне накопительный поакции, т. К. Сейчас онпросто бесполезен (начисление идет наминимальный остаток) ивторой поакции мне неоткрыть.",Sravni.ru
3362,09.08.2025,"Виюне 2020 был заключен кредитный договор (рефинансирование ипотеки) между мной и«Газпромбанк» (АО). 30.06.2022 Согласно условиям договора была оплачена страховая. НоБанк 11.07.2022 Поднимает мне процентную ставку покредиту наодин пункт. 12.07.2022 Обращаюсь вБанк свопросом, оператор кол-центра поясняет, что Банк невкурсе обоплате страховой премии. 12.07.2022 Янаправляю вБанк информацию оплатеже. Нопроцентная ставка так инеизменяется, яопять обращаюсь вкол-центр, где мне сообщают, что ничего незначит, что оплата произошла виюне, Банкже обэтом узнал только виюле, поэтому платить 08.08.2022 (Дата платежа подоговору 07 число каждого месяца, нот. К. Вавгусте 2022 выпало навоскресенье, топеренесена на08.08.2022), Будет платеж поповышенной процентной ставке. 01.08.2022 Лично обращаюсь вотделение банка сзаявлением, но03.08.2022 Получаю отказ отБанка. Далее мне приходит заказное письмо отБанка, вкотором Банк меня уведомляет, что с08.08.2022 Онмне повышает процентную ставку наодин пункт, обращаю внимание, что с08.08.2022, Т. Е. Впериод с08.07.2022 По08.08.2022 Повышения небыло, судя потексту письма, ноБанк списал 08.08.2022 Поповышенному тарифу. ВЛичном кабине невозможно увидеть график платежей, его там нет, новЛичном кабинете заемщика есть вкладка «График платежей», только когда его пытаешься посмотреть там всегда неизменный текст следующего содержания: «График платежей сейчас недоступен— обратитесь вближайший офис Банка», навопрос почему так, когда будет доступен мне мой график, всегда получаю ответ отсотрудников кол-центра, что можем вам направить напочту. Уверена, что так недолжно быть, другие кредитные организации себе такого непозволяют, есть играфик, ивозможность сформировать заявление надосрочное погашение полное или частичное. Чтобы оформить заявление надосрочное погашение, тонужно лично явиться вБанк иего написать. Ксожалению, отаких существенных недоработках узнаешь, когда уже, как говориться деваться некуда. Хочу отметить, что дата направления мне письма-Уведомления указана 13.07.2022, Т.Е.Это следующий день после 12.07.2022, Когда япроинформировала Банк обоплате страховой премии. Т.Е.Получается, Банк получил письмо ипобежал делать гадость.",Sravni.ru
3363,23.06.2025,"Все банки похожи намелких *****, чуть отвернешься, апара тысяч сосчета уже усвистела за«услуги». Нообычно это все можно предусмотреть ивовремя отключить. Гпбже смог меня обдурить наровном месте)
Намечался уменя вотпуск, ожидал ятам потратить больше денег, чем вез ссобой наличными, идля подстраховки решил оформить дебетовую (!) Карту Unionpay отгпб. Кслову, она мне так инепригодилась, так что меня обвели вокруг пальца просто так, анедля какой-то пользы;)
1. Доставка курьерская, карту нельзя получить вотделении. Живу явпоселке заМКАД, работаю наудаленке, домой никто карту неповезет. Выбрал ближайшее отделение банка, заполняя адрес доставки, предположил, что ребятушки догадаются ивыдадут вотделении. Нонет, они гоняли курьера всвоеже отделение)
2. Карта неименная, так что была готова наследующий день, имывстретились скурьером вудобное время впереполненном отделении гпб вПодольске.
3. Дальше все стандартно— открой конверт, сфотографируйся, подпиши 100500 бумажек без возможности ихпрочитать. Бегло пробежался глазами, подписал, активировал, дальше в«мобильном приложении» отключил все любезно навязанные услуги и«привилегии» достаточно быстро.
4. Прикол номер раз— выпуск карты платный (5к рублей), новозвращается кэшбеком, если три месяца держать насчету 10к рублей или втечение 3 месяцев совершать оплату на10к рублей. Но10к надо положить насчет впервыйже день! Иначе незасчитают. Положил 15к, 5к изних тутже списали. Нуживем. Правда спустя пару дней гпб водностороннем порядке изменил условия, непредупредив даже вличном кабинете— теперь для кэшбека надо держать насчету 50к рублей, ане10к. Случайно заметил это изменение наихсайте, нутеперь придется по10к тратить вмесяц, если опять условия непоменяют задним числом.
5. Прикол номер 2— достает дама изсумки еще один конверт «Атеперь давайте активируем кредитку». Амне ненадо, говорю, мне только дебетовку надо. «Анеможем мытак, откажем ввыпуске дебетовки, если кредитку нашу волшебную невозьмете, можете еедаже неактивировать инепользоваться, нопусть навсякий случай будет, денег-то без активации мысвас невозьмем». Ивот тут прямо водной фразе нарушение ч. 1 Ст.421 ГКРФип.2 Ст.16 Закона «Озащите прав потребителей», слова окоторых несмутили «представителя» абсолютно— «Невозьмёте кредитку— гуляйте». Пришлось взять. Незнаю, почему явтот момент неразвернулся инеушел, толи уставший был, толи значимость этого ЮнионПея для меня тогда была высокая— нувобщем обработали меня умело.
6. Прикол номер 3— После отпуска стал разбираться, почему это уменя снеактивированной карты деньги списывают. Нустраховку подключили, конечно. Иона капает нанеактивированной (!) Карте. Период охлаждения увеличили домесяца, так что притащился вотделение, отсидел километровую очередь иотключил две (!) Страховки, деньги вроде вернули.
7. Прикол номер 4— плата завыпуск. Задебетовку деньги несписывают, пока еенеактивируешь, закредиткуже — списывают тутже, как только она утебя вруках оказалась. Про это ненаписано ниводном издокументов, подписанных мной, тарифов, кслову, тоже наруках нет, эти условия есть насайте вподвале мелким шрифтом, захочешь— ненайдешь. *****, Получается, про «Пока неактивируете— никопейки неспишем».
Нуикак итог— наруках две ненужных мне карты, которыми ятеперь вынужден пользоваться, чтобы вернуть 8500 заихвыпуск. Переиграли иуничтожили просто.",Sravni.ru
3364,24.06.2025,"-Алло! Здравствуйте, выдолжны нам 280 тысяч рублей заобслуживание.
Так могбы начинатться звонок коллектора встрашном сне недобросовестного заемщика. Нонет, так начинается первый иединственный за4 года звонок Газпромбанка своему клиенту. Или недоклиенту. Далее подробно:
Всем доброго дня!
Мыоткрыли счет вГазпроме для нашей компании виюле 2020 года для работы сВЭД. Нас заманили крайне низкими тарифами напокупку валюты. Для нас это было принципиально, так как работали вЕвропой. При открытии счета менеджер фактически **** тариф ВЭД, который стоит 9999 руб вмесяц. Мыотказывались, так как вВТБ унас тариф заВЭД был вразы ниже.
Теперь важно: Менеджер успокоила, сказала, что тариф невзымается если запредыдущий месяц небыло движения или нет денег насчете.
Вцелом, такие условия убольшинства топ банков страны. Даже тотже ВТБ списывает заобслуживание ежемесячно, нонебольше суммы, находящейся насчете (это если деятельность посчету неведется). При нуле они ничего несписывают, так как иобслуживания фактическинет. Мывитоге согласились (аочень зря).
Далее ковид внес корректировку внаши планы, сГерманией работа тогда так инепошла, счетом мыневоспользовались ниразу! Вообще ниединой операции несовершили. Даже банк клиентанет. Дальше произошли всем известные события, оработе севропой пришлось забыть вообще.
Все это время наша компания висит нулевкой, движения средств 0, наостатках счетов0. Фактически деятельность неведется вообще никакая с2021 года. Компанию держим наслучай, когда все станет нормализовываться.
Итут звонок аж24.06.2024 Года отГазпромбанка. Это спустя 4 года!
—Алло, здравствуйте, увас задолженность 280 тысяч
Какая? Зачто?
—Заобслуживание! С2020 года. Выдолжны нам закаждый месяц по9999 рублей, вплоть докакого-то месяца 2023 года.
Примечательно иудивительно, что вэтотже самый период унас стоят пустые счета вОткрытии, ВТБ иТинькофф. Ниводном изних несписали никопейки после ухода внулевой баланс. Просто приостановили обслуживание.
Яизучил правилаГПБ. Там есть пункт, что если нет денег насчете инеоплачивается месяц обслуживания, тобанк переводит обслуживание наминимальный тариф.
Нопочему-то Газпромбанк нестал этого делать. Асделал это через 3 года! Конечно, азачем раньше? Прощеже позвонить через 4 года ипотребовать 300 тысяч скомпании, укоторой даже банк клиента нет идеятельность парализована из-за всем понятных событий. Нестали всебе разбираться, просто потребовали ивсе. Амогли просмотреть историю, что ниединого обращения вофис небыло, ниодного логина вбанк клиент исписать задолженность, как ошибочную, которой она иявляется пофакту.
Потелефону мне сначала даже нестали объяснять, зачто долг такой. Так исказали, неимеем права разглашать. Долги значит разглашать можно, азачто эти долги— тут тайна!
Никогда несталкивался сподобным отношением, абизнесом занимаюсь с2007 года.
Как решать вопрос— непонятно. Просто безальтернативно было сказано, что уменя есть 5 дней, чтоб положить необходимую сумму насчет. Что будет после этого боюсь даже представить.
Итог: разочарование? Нет, это нетослово. Шок! Банк сгос участием, структура национального достояния России требует 300 тысяч рублей смертвой компании, неоказав ниединой услуги, неуведомив ниразу, что копится долг, непереведя наминимальный тариф, хотя всобственных правилах так написано.
Классика, дорогие читатели! Выбирайте банк сумом. Газпром вназвании— негарантия качества иразумности.
KPI, KPI Иеще разKPI. Разоряем бизнес доконца, так держать, Газпром!
Пишу письмо вЦБ, естественно буду писать все возможные запросы напересмотр решения банка. Веры вэто ноль, нобуду биться.
Сотрудник банка при открытии счета, который является специалистом, которому стоило доверять, фактически уговорил открыть счет исам занас выбрал тариф. Аплатить будет ибез того нулевой бизнес.",Sravni.ru
3365,03.07.2025,"Опишу свой опыт взаимодействия сГазпромбанком. Являюсь добросовестным клиентом этого банка около трёх лет. 1Июня 2024 года около 0.35 Яспал дома. Помоему смартфону начали приходить ПУШ-уведомления, потом пришло СМС, которые меня разбудили. Взяв смартфон, яувидел, что вмоём аккаунте Газпромбанка происходят операции зачисления исписания денежных средств, апрочитав смс отбанка, яузнал, что моя карта ограничена из-за совершения подозрительных операций (скриншоты— приложения 1-3). Поскольку карта была уже заблокирована банком, ялёг дальше спать. В2.43 Меня разбудил телефонный звонок снеизвестного мне номера, опасаясь мошенников, янаэтот звонок неответил (прил. 4). Утром, проснувшись, ястал разбираться сданной ситуацией. Начал звонить повсем известным мне телефонам вслужбу поддержки Газпромбанка, дозвониться несмог. Написал вслужбу поддержки через чат винтернет банке (скомпьютера), сообщил омошенничестве ипопросил заблокировать мою банковскую карту, что ибыло сделано (прил. 7). Это единственное, что мне удалось сделать через чат поддержки.) Ввыходные, 1 и2июня япытался дозвониться вслужбу поддержки, ноничего неполучилось. Писал вчат— тоже внятного ответа мне дать немогут поповоду дальнейших действий. Меняются сотрудники, которые знакомятся сситуацией, просят прислать скриншоты ипосле этого зависают, итак покругу— три раза подряд.
3Июня ядозвонился доподдержки банка, мне сказали, что мне необходимо обратиться вближайшее отделение ГПБ, там мне всё объяснят.
4Июня яобратился вофис ГПБ (пл. Свободы, 4), где подробно изложил все обстоятельства мошеннических действий смоим аккаунтом, написал обращение ипопросил провести проверку поданному факту.
24Июня яполучил ПУШ— уведомление отГПБ отом, что моё обращение рассмотрено (прил. 5). ГПБ сообщал, что я, якобы перешёл нафишинговый сайт имоими данными воспользовались мошенники для перевода денежных средств сосчёта третьего лица, ипредложил мне подать заявление для возврата денежных средств пострадавшему.
25Июня яприбыл вофис ГПБ, где заявил освоём несогласии срезультатами рассмотрения моего обращения ипопросил провести дополнительную иполную, объективную проверку. Денежные средства, которые входе мошеннических операций были заблокированы намоей карте (850 рублей) яготов вернуть банку или пострадавшему после полной иобъективной проверки, проведённой сотрудниками банка (прил. 6).
Помоему мнению, сотрудники банка непредприняли должных мер кустановлению мошенников, авсю вину иответственность заэту ситуацию возложили наменя, своего клиента, причём без предоставления каких-либо подтверждающих фактов, мою просьбу предоставить письменный документ орезультатах рассмотрения обращения также проигнорировали. Все необходимые меры предосторожности при работе сприложением ибанковской картой, ясоблюдал. Каким образом мошенники получили доступ кмоему аккаунту вГПБ, мне неизвестно. Вконечном итоге ябыл вынужден обратиться вполицию сзаявлением поданной ситуации. Более подробно ситуация изложена вприкреплённом приложении. Вообще, после этой ситуации серьёзные сомнения, стоитли оставаться клиентом этого банка.",Sravni.ru
3366,11.07.2025,"Более 7 лет работаю сГПб иболее отвратительного обслуживания, вчасти зарплатного проекта, никогда невстречала.
Понимаю прекрасно, что наши 300 человек назарплатном проекте ничто всравнении стем, какой Газпромбанк крутой.
1. Регулярно теряются передаваемые вбанк документы. Тодопофис потерял, тоотдел повыпуску карт невидит в3х листах нужного имдокумента, хотя, язнаю, что оно там есть, ясама эти документы готовлю. Апофеозом было, когда яписала банку, что все запрашиваемые документы предоставлены, просто, всвязи сэкономией бумаги, копии документов сделаны сдвух сторон одного листа.
2. Перевыпуск карт осуществляется помесяцу иногда ипополтора месяца. (Хотя вру, был рекорд— 2,5 месяца наперевыпуск одной единственной карты). Если вбанке несмогли прочитать какой-то документ, тоникто незапрашивает уклиента дополнительную информацию, всё просто откладывается вдолгий ящик иначинается процесс ожидания, когда клиент сам догадается, что банку чего-то нехватает.
3. Регулярно нам, как работодателю иклиенту, задаются вопросы про наших сотрудников такого свойства, что уменя встают волосы дыбом. В2018м году, например, банк учил меня, специалиста с15летним стажем вмиграционном учёте, как нужно продлить миграционную карту. Сегодня мне прилетел вопрос: покакому региону наш сотрудник платит обязательные ежемесячные платежи попатенту, ведь вТульской области они должны быть 8300. Аоткрыть патент ипосмотреть регион выдачи, видимо религия запрещает (ведь патент вместе счеками передан вбанк) Ячитаю эти ответы, иуменя вопрос, абанку какая впринципе разница какой регион? Дополнительный вопрос: апочему банк незапрашивает сколько раз наши сотрудники обедают, сколько повремени спят? Хотя врядли банк это интересует, впрошлом году банк сам решил доставить карту нашему сотруднику, инвалиду послуху (проще говоря, глухонемому), итак как сотрудник попричине того что онглухой инемой неотвечает нателефон, банк передал карту вофис вцентр города иона там месяц лежала.
4. Впочте ответа недождаться, иногда вбанк можно писать один итотже вопрос неделями, иполучить ответ: мыработаем над Вашим вопросом, или мызапросили информацию уколлег. Азапросили, простите, как? Набересте написали игонцом отправили?
Ниодин банк вэтой стране так неработает. Надеюсь «процветать» этот банк будет долго.",Sravni.ru
3367,27.07.2025,"Всё началось еще соткрытия карты. Мне потребовалась карта, спомощью которой ясмогу расплатиться вЯпонии иКитае. Сотрудник банка вотделении заверил, что это без проблем будет возможно спомощью карты union pay.
Янесколько раз переспросила точноли она будет работать вТокио. Ответ был положительным.
Выполнив все необходимые манипуляции, сотрудник банка сказал «как только выпополните баланс карты, так она изаработает». Баланс карты япополнила спустя несколько дней иконечноже банк сразуже списал комиссию вразмере 5тыс.
Дальше, вТокио расплатиться картой янесмогла нигде. Карта просто несчитывалась терминалом, соответственно никакой пэй неработал, также оплата непроходила черезчип. Несколько дней япотратила нато, чтобы выяснить причину, при этом внастройках безопасности была выбрала страна, все было сделано для того, чтобы можно было расплатиться. Нонет, увы!
Яписала несколько дней подряд вчат, мало того, что мне неприходили уведомления обответе, так плюс когда язаходила вчат чтобы прочитать ответ, чат был уже закрыт сотрудником. Т.Е.Решить свою проблему натерритории другой страны янемогла.
Ответ банка наневозможность использования карты был таким «Спасибо заожидание! Всоответствии сУсловиями использования расчетных банковских карт банка ГПБ» банк может ограничить проведение операции вцелях безопасности вслучае, если она носит признаки подозрительного характера (*****). Уточните, высамостоятельно проводите операции? »
Т.Е.Находясь вмагазине иоплачивая физической картой, банк мне ограничивает возможность оплаты ссылаясь надействия подозрительного характера, при этом задает вопрос-вы самостоятельно оплачиваете?
Обэтом ответе естественно никакого уведомления нет, т. Е. Помнению банка ядолжна быть насвязи 24/7 встране сразницей часового пояса +6 часов ивовремя отвечать сама яоплачиваю илинет. Что забред? Зачем мне тогда эта бесполезная карта, если янемогу еюрасплатиться?!
Дальше ясообщила вбанк, что ясмаленьким ребенком лечу вПекин, там уменя набукинге забронирован отель иоплатить ятакже планировала этой картой. Если оплатить якартой несмогу яостанусь сребенком попросту наулице, если это произойдет ябуду писать вовсе инстанции, прикреплять скрины переписки, жаловаться вЦБ. Начто мне банк ответил -мы разблокируем эту возможность насколько-то там часов! Ивуаля! Банк снизошел икартой яоплатила! Носкольких нервов мне стоилоэто! Ичто означает-снимут запрет? Т.Е.Намоей карте изначально был какой-то запрет окотором язнать незнала ибанк непроводил мои платежи, расплатиться еюбыло невозможно! Банк свои условия неисполнял! Асейчас, сделать скрины переписки непредставляется возможным, потому они что тупо удалены! Нормально?
Комиссия.
Расходы 10000 вмесяц ивозврат комиссии 5000руб.
Иестественно банк комиссию невернул.
Намое обращение 1857145, банк ответил- нам жаль, новыневыполнили условия замай 2024г. Поакции «Бонусы заиспользование UnionPay Газпромбанка. 2» Согласно п.3.1.4 Условий. Газпромбанк.
Траты скарты уменя больше 10 тысяч рублей.
Банк просто *****, невыполняет свои обязательства. Весь отпуск был настрессе. Никому непорекомендую ибольше никогда никакими услугами данного банка пользоваться янебуду. Худшего отношения невстречала ниводном другом банке.",Sravni.ru
3368,11.08.2025,"Вмарте 2024г. Заказал иполучил карту Union Pay отГазпромбанка. Карту получил поакции банка. Поакции банка комиссия завыпуск карты вразмере 5000,00руб. Должна быть возвращена кэшбэком 5 000,00руб. При выполнении условия совершения покупки от10 000,00руб. Вмесяц— первые 3 месяца. Впериод март, апрель, май 2024г. Совершал покупки больше 10000,00 руб вмесяц. Есть выписки, подверждающие это, помесячно. Выплата кэшбэка должна была произойти виюне. Однако насегодня 11.08.2024Г выплатынет. Направил обращение вбанк иполучил ответ: рассмотрели обращение. Нам жаль, новыневыполнили условия заАпрель 2024 поакции «Бонусы заиспользование UnionPay Газпромбанка. 2» Согласно п.3.1.4 Условий. Банк ГПБ (АО). Проверил списания заапрель 2024 иубедился, что покупок было выполнено насумму больше 10000,00руб. , Т. Еусловия выполнены. Есть выписка заэтот период. Еще раз обратился вбанк поэтому вопросу спросьбой уточнить какую сумму неучли при подсчете списаний, ноответа неполучил. Банк проигнорировал мое обращение. Считаю, что банк меня ***** сэтой акцией. Сожалею, что заказал карту уГазпромбанка застоль высокую цену в5000,0руб. Ивообще доверия кбанку большенет. Никому несоветую Газпромбанк.",Sravni.ru
3369,21.09.2025,"ВГазпромбанке оформила потребительский кредит, чтобы сделать капитальный ремонт вквартире. Доход унас смужем средний иконечноже достаточных сбережений для ремонта унас небыло. Поэтому решили обратиться закредитом. ВГПБ брали кредиты, которые погашали досрочно, так что при обращении нас сразу заверили, что проблем содобрением невозникнет. Так ивышло, заявку одобрили очень быстро. Для подписания понадобилось минимум документов— паспорт, справка одоходах икопия трудовой. Отстраховки можно отказаться втечении 14 дней после оформления, новтаком случае ставка покредиту сразу увеличится. Мне это условие неподходило, тем более, что наданный момент взавтрашнем дне мало кто уверен иярешила оставить страховку, чтобы внепредвиденном случае страховая компания погасила мой долг.",Sravni.ru
3370,9.10.2025,"Один изсамых ужасных банков. Если выхотите проблем Вашему бизнесу открывайтесчет вГПБ. Открывать выего будете как минимум 2 недели, аесли захотите перевести счет встатус Спецсчета, так еще плюсом неделю прибовляйте. Дозвониться наГорячию линию возможно, ночерез 20-30 минут ожидания (это можно сказать, что Вам повезло). Если возникает проблема нестандартного для специалистов горячей линии характера, начинается хождение покругу. Специалисты горячей линии очень низкого уровня, порой сами незнают свои банковские продукты, следоваиельно помочь врешении проблемы немогут иоставляют заявку втехнический отдел. Итут начинается самое интересное. Мало того, что дозвониться нагорячую линию. Это уже подвиг. Так служба технической поддержки тебе перезвонит влучшем случае через 3 дня, втот момент когда утебя вопрос оботкрытии расчтного счета стоит очень срочно! Одним словом, если нехотите проблем сВашими Заказчиками или хотите сохранить Заказчика (чтобы оннезаменил Вас надругих партнеров) потому что Вынеможете оперативно открыть спец. Счет. Обходите стороной этот банк",Sravni.ru
3371,19.10.2025,"Япользуюсь банкингом Газпромбанка ипри подключении мне его разрекламировали как-то, из-за чего больше непридется идти вотделение. Рассказали, что можно изаявку накредит оставить ивклад открыть ивсе, что угодно.
Недавно появились мысли насчет вклада иявспомнил, что мнеже можно уже инеидти вотделение, асделать все стелефона. Вот только яненашел где иненашел как это можно было сделать.
Вбанк идти уже принципиально нехотел ипозвонил вподдержку.
Там мне доходчиво объяснили как сделать то, что яхочу буквально в5 кликов. Времени это тоже незаняло много ипод контролем спеца потусторону трубки, ясмог открыть вклад ипополнитьего. Более того, мне еще параллельно подсказали какой извкладов мне может оптимально подойти икак его лучше пополнять, чтобы спроцентом все было хорошо ионрос. Вобщем, спасибо горячей линии запомощь.",Sravni.ru
3372,09.07.2025,"Оформил 06.06.2024 Дебетовую карту UnionPay Газпромбанка для поездки вОАЭ. Сразу оговорюсь, что проблем соплатой там небыло. Новозникла проблема скэшбэком, который банк анонсировал насвоем сайте (1% запокупки зарубежом). Недождавшись бонусов, 09.07.2024 Задал соответствующий вопрос вчате банка. Сотрудник мне пояснила, что акция скэшбэком закончилась 05.06.2024. При этом возможность его получения досих пор отражена насайте. Более того, втелеграмм-канале Газпромбанка 14.06.2024 Имеется пост овозможности оформления указанной карты, накоторую начисляется кэшбэк при покупке заграницей.
Это мой первый опыт общения сГазпромбанком. Ноблин оказался каким-то скомканным. Либо недорабатывают сотрудники, отвечающие занаполнение сайта ителеграмм-канала инеследящие заизменением условий предоставления банковских продуктов, либо попался неквалифицированный специалист вчате. Влюбом случае остался негативный осадок.",Sravni.ru
3373,29.11.2025,"Сотносительно давних времен висело намне два крупных кредита. Один намашину, второй наремонт. Ияихпримерно выплачивал, носпустя года условия покредитам изменялись уже два раза, каждый раз усложняя задачу.
Вкакой-то момент понял, что загибаюсь исними нужно что-то делать.
Пока япропадал наработах, жена гуглила решение инагуглила рефинансирование вГазпромбанке.
Сбольшим скепсисом, ноявсе-таки решил обратиться иэто был решающий день. Меня встретили улыбкой ивышел яснейже. После одобрения моей заявки процесс шел втемпе вальса без всякого рода заминок ипауз. Менеджер Светлана помогла рассчитать платежи исроки, которые былобы удобно выплачивать итакже проконсультировала посбору документов. Благодаря ейуменя все получилось сделать буквально задве недели. Повыходу избанка уменя прямо отлегло отсердца. Ясчастлив, что эту проблему удалось решить.",Sravni.ru
